review_id,equation_id,issue,source_location,machine_proposal,unresolved_question,status
REVPDF-5947e504cdbbbaba,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 3,q−1 q ⁄= 1;,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-2e6d48e1aa43d3a8,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 3,n q = 1.,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-1b9c07e502cf2fa3,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 3,/BT/D7/D7/D9/D1/D4/D8/CX/D3/D2 /BE/BA/BD/BA /CC/CW/D6/D3/D9/CV/CW/D3/D9/D8 /D8/CW/CX/D7 /D4/CP/D4 /CT/D6 /DB /CT /CP/D7/D7/D9/D1/CT /D8/CW/CP/D8 q ⁄= 0 /CP/D2/CS {n}q ⁄= 0 /CX/CU,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-bcb8821d3780f5c1,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 3,n ∈ Z /CX/D7 /D2/D3/D2/B9/DE/CT/D6/D3/BA,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-5ec0939c80ddb115,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 3,/CA/CT/D1/CP/D6/CZ /BE/BA/BE/BA /CC/CW/CT /CU/D3/D0/D0/D3 /DB/CX/D2/CV /CP/D6/CT /CT/D5/D9/CX/DA /CP/D0/CT/D2 /D8 /CU/D3/D6 q ⁄= 0 /BM,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-651afafc4e04f35e,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 3,/B4/BD/B5 /CU/D3/D6 n ∈ Z/B8 {n}q = 0 /CX/CU /CP/D2/CS /D3/D2/D0/DD /CX/CU n = 0 /BN,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-a30999203f507889,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 3,"/B4/BE/B5 /CU/D3/D6 n1, n 2 ∈ Z/B8 {n1}q = {n2}q","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-6fa3be12f3c77965,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 3,/CX/CU /CP/D2/CS /D3/D2/D0/DD /CX/CU n1 = n2,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-8d2340c3d1b0d92d,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 3,"{ q /CX/D7 /D2/D3/D8 /CP /D6/D3 /D3/D8 /D3/CU /D9/D2/CX/D8 /DD /D3/D8/CW/CT/D6 /D8/CW/CP/D2 1, /CX/CU char k = 0;","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-1721684aab7f6b69,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 3,"q /CX/D7 /D2/D3/D8 /CP /D6/D3 /D3/D8 /D3/CU /D9/D2/CX/D8 /DD , /CX/CU char k ⁄= 0.","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-08a71f7ab19dd29e,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 3,( ∞∑,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-f205156eb5f82da0,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 3,n=−∞,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-f205156eb5f82da0,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 3,n=−∞,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-8d70910c8ba9bae9,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 3,antn+1 =,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-f205156eb5f82da0,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 3,n=−∞,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-08a71f7ab19dd29e,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 3,( ∞∑,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-f205156eb5f82da0,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 3,n=−∞,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-f205156eb5f82da0,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 3,n=−∞,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-f205156eb5f82da0,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 3,n=−∞,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-4b04baac780091f0,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 3,P =,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-f8b7fe420feaa760,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 3,j=0,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-c137bff00fc95f01,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 3,"pj(B)Aj , p m ⁄= 0,","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-8641e39792ba8a65,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 3,/CU/D3/D6 /D9/D2/CX/D5/D9/CT/D0/DD /CS/CT/D8/CT/D6/D1/CX/D2/CT/CS pj ∈ K[X] /CP/D2/CS m ≥ 0 /B8 /D8/CW/CT/D2 /D8/CW/CT /CX/D2 /D8/CT/CV/CT/D6 m /CX/D7,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-09332f083a151323,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 3,/D8/CW/CT /CT/D2/CS/D3/D1/D3/D6/D4/CW/CX/D7/D1 M /B8 /CP/D2/CS /CX/CU P ⁄= 0 /CX/D7 /DB/D6/CX/D8/D8/CT/D2 /D9/D2/CX/D5/D9/CT/D0/DD /CP/D7,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-0cb4ba323c2d42df,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 3,/B4/BD/B5 P =,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-f8b7fe420feaa760,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 3,j=0,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-0d18f676a38ba4e4,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 3,"q, p m ⁄= 0,","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-8641e39792ba8a65,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 3,/CU/D3/D6 /D9/D2/CX/D5/D9/CT/D0/DD /CS/CT/D8/CT/D6/D1/CX/D2/CT/CS pj ∈ K[X] /CP/D2/CS m ≥ 0 /B8 /D8/CW/CT/D2 m /CX/D7 /D8/CW/CT /D3/D6/CS/CT/D6 /D3/CU P /BA,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-d9b91d6a00de3d96,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 4,"/C4/CT/D8 P, Q ∈ HK(q) /CQ /CT /D3/CU /D3/D6/CS/CT/D6 m ≥ 1 /CP/D2/CS n ≥ 1 /B8 /D6/CT/D7/D4 /CT","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-65e4125290aff135,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 4,j=0,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-58b6bc7401e4b4c5,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 4,"q (n ≥ 1, q n ⁄= 0).","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-3ebb4d44c84d4fc6,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 4,"/CF /D6/CX/D8/CT/B8 /CU/D3/D6 k = 0, . . . , n − 1 /B8","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-625b239dc970e674,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 4,q P =,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-ec5072ef4f3105a2,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 4,m+k∑,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-65e4125290aff135,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 4,j=0,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-ea71760d0b0f085d,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 4,"q, /DB/CX/D8/CW pk,j ∈ K[X],","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-751629db810ef353,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 4,"/CP/D2/CS/B8 /CU/D3/D6 l = 0, . . . , m − 1 /B8 /DB/D6/CX/D8/CT","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-31bb0a4921b39074,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 4,qQ =,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-cd2369289b4de95c,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 4,n+l∑,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-65e4125290aff135,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 4,j=0,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-05a172b2067d79e7,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 4,"q, /DB/CX/D8/CW ql,j ∈ K[X].","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-7a9241352d1b4b68,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 4,/CD/D7/CX/D2/CV /D8/CW/CT/D7/CT /CT/DC/D4/D6/CT/D7/D7/CX/D3/D2/D7 /DB /CT /D1/CP /DD /CQ/D9/CX/D0/CS /D9/D4 /CP/D2 (m + n) × (m + n)/B9/D1/CP/D8/D6/CX/DC /DB/CX/D8/CW /CT/D2/B9,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-daadf1e0ebfda98a,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 4,"k = 1 , . . . , n /B8 /D8/CW/CT k /B9/D8/CW /D6/D3 /DB /CX/D7 /CV/CX/DA /CT/D2/B8 /CU/D6/D3/D1 /D0/CT/CU/D8 /D8/D3 /D6/CX/CV/CW /D8/B8 /CQ /DD /D8/CW/CT","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-83f565b95ab33cf2,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 4,q P −λD k−1,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-2b6321e687ba625f,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 4,q =∑ m+k−1,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-c5dc0cf4c694e0bb,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 4,"j=0 pk−1,j (M )Dj","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-65096648fe6612a6,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 4,λD k−1,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-5eaed1bdef214b65,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 4,"/BA /BY /D3/D6 k = n + 1 , . . . , n + m /B8 /D8/CW/CT k /B9/D8/CW /D6/D3 /DB /CX/D7 /CV/CX/DA /CT/D2/B8 /CU/D6/D3/D1 /D0/CT/CU/D8 /D8/D3 /D6/CX/CV/CW /D8/B8","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-f5b36f894f481752,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 4,q =∑ k−1,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-4294b68a8bc4571a,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 4,"j=0 pk−n−1,j (M )Dj","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-5dba56f6f4e609a3,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 4,"/CP/D2 /CT/D0/CT/D1/CT/D2 /D8 /D3/CU K[X, λ, µ ] /DB/CW/CX","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-1f4fd053b18db95a,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 4,"/CQ /DD ∆ (P,Q )(X, λ, µ )/BA /BY /D3/D6","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-4cc65d8d66bb32f7,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 4,/BX/DC/CP/D1/D4/D0/CT /BE/BA/BF/BA /C4/CT/D8 P /CP/D2/CS Q /CQ /CT /CP/D7 /CP/CQ /D3 /DA /CT/B8 /DB/CX/D8/CW m = 3 /CP/D2/CS n = 2 /BA /CF /CT /D8/CW/CT/D2 /CW/CP /DA /CT,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-2ad262829c5e60b4,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 4,"∆ P,Q (X, λ, µ ) =","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-6a5dc0bde14d1192,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 4,"p0, 0(X) − λ p 0, 1(X) p0, 2(X) p0, 3(X) 0","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-2a989fae689c58bb,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 4,"p1, 0(X) p1, 1(X) − λ p 1, 2(X) p1, 3(X) p1, 4(X)","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-3d25da8adea0ee68,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 4,/B4/BF/B5 s = n max,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-f374065ee3491b2a,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 4,deg(pj) + m max,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-09fded25a363697b,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 4,"/D9/D6/D7 /CX/D2 ∆ P,Q (X, λ, µ )/B8 /D7/D3 /D8/CW/CP/D8 /DB /CT","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-9eb8b7d02bba4c9c,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 4,"/CP/D2 /CS/CT/AS/D2/CT /D8/CW/CT /D4 /D3/D0/DD/D2/D3/D1/CX/CP/D0/D7 δi ∈ K[λ, µ ] ( i =","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-85f36471e7f6048d,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,"/B4/BG/B5 ∆ P,Q (X, λ, µ ) =","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-7e0fd41baf4f0e49,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,i=0,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
